time,value
1533061946.916,909,924
1533061946.924,894,906
1533061946.932,892,916
1533061946.94,908,920
1533061946.953,903,906
1533061946.961,910,919
1533061946.968,890,911
1533061946.98,901,907
1533061946.993,898,895
1533061947.0,900,909
1533061947.009,901,899
1533061947.018,896,905
1533061947.026,906,906
1533061947.034,899,900
1533061947.045,887,905
1533061947.052,886,890
1533061947.061,890,894
1533061947.074,888,889
1533061947.083,901,905
1533061947.092,902,900
1533061947.098,890,900
1533061947.106,883,884
1533061947.118,877,893
1533061947.126,882,901
1533061947.134,873,889
1533061947.141,881,897
1533061947.15,877,878
1533061947.164,892,884
1533061947.171,870,877
1533061947.178,881,882
1533061947.188,870,886
1533061947.2,878,885
1533061947.208,873,886
1533061947.215,882,895
1533061947.227,871,896
1533061947.234,886,878
1533061947.242,865,878
1533061947.25,890,903
1533061947.262,882,892
1533061947.27,900,904
1533061947.278,881,876
1533061947.287,903,915
1533061947.297,896,894
1533061947.305,881,891
1533061947.313,902,923
1533061947.325,891,889
1533061947.331,895,907
1533061947.339,885,889
1533061947.346,894,901
1533061947.358,910,910
1533061947.365,889,878
1533061947.373,899,902
1533061947.381,909,915
1533061947.399,909,921
1533061947.414,873,886
1533061947.422,902,911
1533061947.431,906,924
1533061947.439,905,914
1533061947.45,903,906
1533061947.458,898,907
1533061947.465,900,909
1533061947.473,893,897
1533061947.485,881,879
1533061947.494,882,909
1533061947.501,886,896
1533061947.513,913,910
1533061947.53,891,901
1533061947.541,874,890
1533061947.55,894,895
